Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
977.5305,[M-H+HCOOH]-,0.19179733467468302,-0.6591378440048448,0.20546118903937605,1.269099236016507,0.24721543234333826,0.9415239245094504,0.5443039736405914,-0.5032474241688547,-0.05630653398648693,0.0027258589904431275,0.04557415668944922,-0.43758407916390396,-0.14545885928904378,-0.020190229202260466,-0.03711543619981772,0.044706261287943104
1163.5847,[M-H]-,0.6089353807549845,0.7798895149719386,-0.050708047547338285,0.005872879012347985,0.057525938941350115,0.2042322508760112,-0.33607818276217083,-0.08173186966322553,0.04551275072916263,0.4177656508635582,0.39720857569218776,-0.00947123061470887,0.10053516222560847,0.01399790668890439,0.020033252750999944,-0.001544772973067771
1123.5896,[M-H+HCOOH]-,-0.11660339032202816,0.009548240856985704,0.47060368215028625,-0.31754318572824913,0.24317581012450282,-0.25267171376635034,0.6469303356151137,-0.1644382868440648,0.09024704286077655,0.053141069370846984,0.05336456474231023,0.07802572000487211,-0.013546485290622573,-0.04835476989112219,0.010770918367444338,-0.04358673563035175
815.4789,[M-H+HCOOH]-,-0.11660339032202816,0.009548240856985704,0.47060368215028625,-0.31754318572824913,0.24317581012450282,-0.25267171376635034,0.6469303356151137,-0.1644382868440648,0.09024704286077655,0.053141069370846984,0.05336456474231023,0.07802572000487211,-0.013546485290622573,-0.04835476989112219,0.010770918367444338,-0.04358673563035175
665.4273,[M-H+HCOOH]-,0.029760584579575873,-0.8546346839298613,-0.9012323640283798,0.37317411141763634,0.4116210041258763,-0.22880419963747078,0.08463249711531022,0.48485650327391977,0.2938719552008057,-0.03140460138820337,0.2243824933015042,-0.047377548461323506,-0.06683480500704045,-0.003913583976119347,0.001681965520492073,-0.016120770767426195
1025.5571,[M-H+HCOOH]-,-1.1525123112323161,0.12385452930380196,0.4061287712101382,0.14294575609984242,-0.4999396661568383,0.16534233981509666,-0.535202623568387,0.27515204268971183,0.1063782300358781,0.06069299102324988,-0.07933207661981874,-0.2685523540113161,-0.0752586547989373,0.09038078773789594,-0.3121860150076488,-0.27234608445167574
845.4896,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
1007.5418,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
649.4322,[M-H+HCOOH]-,0.029760584579575873,-0.8546346839298613,-0.9012323640283798,0.37317411141763634,0.4116210041258763,-0.22880419963747078,0.08463249711531022,0.48485650327391977,0.2938719552008057,-0.03140460138820337,0.2243824933015042,-0.047377548461323506,-0.06683480500704045,-0.003913583976119347,0.001681965520492073,-0.016120770767426195
961.5369,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
1117.5439,[M-H]-,0.6089353807549845,0.7798895149719386,-0.050708047547338285,0.005872879012347985,0.057525938941350115,0.2042322508760112,-0.33607818276217083,-0.08173186966322553,0.04551275072916263,0.4177656508635582,0.39720857569218776,-0.00947123061470887,0.10053516222560847,0.01399790668890439,0.020033252750999944,-0.001544772973067771
853.4943,[M-H+HCOOH]-,0.4913529471336425,0.19719561310412945,0.06313624265464061,0.4020838088092531,0.691956506134316,0.4145732750151648,-0.1850649745676951,0.5154026564935721,0.15242921728384273,-0.1690992158532691,-0.1376733730327873,0.023588696152041247,0.019262037253651783,0.020329383309633707,-0.002917600238237856,-0.013908076509757757
943.5256,[M-H]-,0.3215209789492991,-0.03525647102096935,0.15345807502682832,0.006603847322068691,-0.5318077979568154,-0.18925397147803166,0.2747377525709346,0.09765527496117095,-0.030289266913905898,-0.2720666849980962,-0.3046563755334354,-0.3909288959024561,0.5205911552786718,0.07760249419117544,0.07347523639186729,-0.002565991667145359
1239.6332,[M-H]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
815.479,[M-H+HCOOH]-,0.17251790050235924,-0.3032974903143489,0.2903015210525515,-0.3350687474673701,-0.1898081108924267,0.20072579747487027,-0.01937376993263814,0.044206513979534075,-0.5435533385543728,-0.5072201458757413,0.47716894949000344,0.037058807864878966,-0.009364207479295906,0.002706828016919974,-0.022808628380694636,-0.02548884035907848
1007.5412,[M-H+HCOOH]-,-0.8096184155110059,5.503304440055608e-05,0.4461227235849324,0.13814546031411745,-0.531796896874042,0.16289135321406886,-0.4472029608434723,0.03701581731770854,0.4768801993808248,-0.18035113188175572,0.05248187165004488,0.1107132159583726,0.0021621360989261935,0.0011513374600268824,-0.01060093370795952,-0.08385855975405923
863.4991,[M-H+HCOOH]-,-1.4079833501407173,-0.02788810295902689,-0.3283501564122061,0.2777244083370875,-0.4346536080900284,-0.026007182706089555,-0.5178389544320884,0.1845729452304054,-0.11552990557482141,0.14801509082117284,-0.15195629089228693,0.18020246903273285,0.11749295575010246,0.11508916729818394,-0.25798934837633913,-0.2918533472320509
831.4743,[M-H+HCOOH]-,-1.752214629958282,0.5150783591523983,0.48610079591624683,-0.12562411351103986,0.01712079309640044,-0.010341687266244874,0.18703152203838916,0.29722325964237445,-0.08888904679946531,0.22362282166521802,-0.011930056029674478,-0.5145889328908324,-0.18676022617861837,-0.058635114936535525,0.012916239882123747,0.1093885722331402
1191.6165,[M-H+HCOOH]-,0.09479397899885787,0.662150527460125,0.2396705892740478,-0.32201391066236257,0.7244791744508446,-0.04650435999562059,0.2895315986050287,-0.26627043168472814,0.1461419131229657,-0.12986855502120295,-0.1084899107666929,0.08275177990647149,0.00043479660941094926,-0.022894100040569427,0.010299996849558922,-0.054739925553588524
1163.5833,[M-H]-,0.6089353807549845,0.7798895149719386,-0.050708047547338285,0.005872879012347985,0.057525938941350115,0.2042322508760112,-0.33607818276217083,-0.08173186966322553,0.04551275072916263,0.4177656508635582,0.39720857569218776,-0.00947123061470887,0.10053516222560847,0.01399790668890439,0.020033252750999944,-0.001544772973067771
1191.6159,[M-H+HCOOH]-,0.4250012572608553,0.39115602566744895,0.11642523399842891,-0.08040182783120331,0.3270499534157721,0.11742171588409767,-0.3961278528135772,-0.12580891434803773,-0.027086453774881513,-0.11977157245235587,-0.2243007055590115,-0.008910512618433876,-0.004788919113177277,0.0036242380447228328,-0.02316200123351731,0.012572024639965767
811.4839,[M-H+HCOOH]-,0.27995557781275654,-0.4554066734990096,0.2940693355308789,0.4065545337433663,0.21065314180797398,0.208405921244435,0.17233376244239004,0.6172348013342349,0.09653434702165338,0.013910408538781135,0.0241811024762161,0.018862636250441926,0.005280755353618376,-0.0051312865409189005,-0.0024466787203525527,-0.0027548865865212333
843.4724,[M-H+HCOOH]-,-1.7962882995457976,1.015938013492709,-0.4793112245823358,0.004683813792091786,0.5637102154895518,0.004476143983298293,-0.15300354583539733,0.10481201734240428,-0.2549023121479753,0.1279352970710907,-0.24640874581114613,-0.061108049945184366,0.019972666270454874,-0.008466065525694805,0.06664198499554828,0.0787281195295286
1209.6267,[M-H]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
811.4833,[M-H+HCOOH]-,0.024484538904354976,-0.6071493057618386,-0.4404095920914654,0.5413331859806118,0.2759391998747839,0.017056398723248524,0.18969743157868882,0.5266557038749287,-0.12537378858904613,0.1012325083367039,-0.04844311179625238,0.46761745929449094,0.19803236590265805,0.01957709301936906,0.05174998791095728,-0.02226214936689624
815.4784,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
683.4374,[M-H+HCOOH]-,-0.036591105293211704,-0.6606742713665418,-0.8479433726845915,-0.10931152522281978,0.046714451407332484,-0.5259557587685381,-0.12643038113057217,-0.15635506756769,0.11435628414208174,0.01792304201270947,0.13775516077527983,-0.07987675723179881,-0.09088576137386928,-0.02061872924103026,-0.01856243547478717,0.010359330382297622
977.5308,[M-H+HCOOH]-,0.27995557781275654,-0.4554066734990096,0.2940693355308789,0.4065545337433663,0.21065314180797398,0.208405921244435,0.17233376244239004,0.6172348013342349,0.09653434702165338,0.013910408538781135,0.0241811024762161,0.018862636250441926,0.005280755353618376,-0.0051312865409189005,-0.0024466787203525527,-0.0027548865865212333
991.5464,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
977.5318,[M-H+HCOOH]-,-1.1398256937730031,0.27104953483707656,0.5693680788605507,-0.10346662251704176,-0.13436767583896936,-0.0010347226656497804,0.23845649057513404,-0.1034457000189819,0.650108566278672,-0.19044811445060278,0.16829266644236343,0.20237550848327787,0.007385851821514516,-0.025367000625265076,0.022861064375116355,-0.15117050994761358
815.4789,[M-H]-,-1.153247697557481,-0.3554187697242634,-0.37696435052891514,1.1354688148245036,-0.42994854827186757,0.7046598339578981,-0.05786908050897159,-1.174045505644688,0.10213118276198499,-0.10421358163217051,0.001250711590809955,0.10302132358807553,0.044174132005303644,0.010800774358973577,0.008926975443884893,-0.055904674659969754
683.4368,[M-H+HCOOH]-,-0.036591105293211704,-0.6606742713665418,-0.8479433726845915,-0.10931152522281978,0.046714451407332484,-0.5259557587685381,-0.12643038113057217,-0.15635506756769,0.11435628414208174,0.01792304201270947,0.13775516077527983,-0.07987675723179881,-0.09088576137386928,-0.02061872924103026,-0.01856243547478717,0.010359330382297622
989.5317,[M-H+HCOOH]-,0.21990773619177778,-0.2715484787796654,0.36264867580767307,-0.08213154342721524,-0.17024199380895083,-0.09882331190234334,-0.043925480936751506,-0.028695920855491868,-0.106281450330321,0.09381064811996406,-0.0976655038963599,-0.025752619819502498,-0.2705799147136516,0.7170669264044003,0.5612975622859706,-0.18252958821402226
845.4892,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
991.5473,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
667.4434,[M-H+HCOOH]-,-0.036591105293211704,-0.6606742713665418,-0.8479433726845915,-0.10931152522281978,0.046714451407332484,-0.5259557587685381,-0.12643038113057217,-0.15635506756769,0.11435628414208174,0.01792304201270947,0.13775516077527983,-0.07987675723179881,-0.09088576137386928,-0.02061872924103026,-0.01856243547478717,0.010359330382297622
1123.5907,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.02397676950737453,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631807,0.02372521456320249
815.4803,[M-H]-,-0.0636737042337187,-0.8108804762676737,-0.529017738582968,1.4038778882537524,0.31250149041014796,0.750174401988264,0.5616676427768904,-0.593826521628161,-0.27821466959718616,0.09004795878836584,-0.027050057583018868,0.011170743880144546,0.04729275125999585,0.004518150358027402,0.01708123043149218,0.0251989985075682
667.4421,[M-H+HCOOH]-,-0.036591105293211704,-0.6606742713665418,-0.8479433726845915,-0.10931152522281981,0.04671445140733249,-0.5259557587685381,-0.12643038113057217,-0.15635506756768985,0.11435628414208171,0.0179230420127095,0.13775516077527983,-0.07987675723179877,-0.09088576137386929,-0.020618729241030274,-0.018562435474787167,0.01035933038229761
1225.6189,[M-H]-,0.27995557781275654,-0.4554066734990096,0.2940693355308789,0.4065545337433663,0.21065314180797398,0.208405921244435,0.17233376244239004,0.6172348013342349,0.09653434702165338,0.013910408538781132,0.024181102476216097,0.018862636250441926,0.00528075535361838,-0.005131286540918903,-0.002446678720352555,-0.002754886586521233
793.4374,[M-H]-,0.6185547682403327,1.2422956899584288,-1.2645090913673454,0.384049750154506,-0.7760688159200682,-0.12309497578913385,0.38991924609141787,0.1490208592733002,-0.1529145989933927,-0.08428474639893799,-0.16965298190007844,0.3096938140811245,-0.1622794395889017,-0.024356041996745372,-0.024979402478105636,0.012841076867149304
