Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
1315.6541,[M-H+HCOOH]-,-0.44837561670282156,0.818661600882028,0.1984114505489379,0.967407177383287,-0.3679299222355816,-0.07369528011746702,0.25486211598458636,0.16452733000241992,-0.05630153403588129,0.48700391346052424,-0.14406365250663097,0.4105702238864783,-0.050260747765022984,0.11658565251672148,-0.09153662841820749,0.10150772666563453,-0.019810031633027088,0.21290799633750157,0.004701696060357019,0.018260857464938527,0.002005636667117476,0.018316227775428934,-0.0014513715663167389,-0.006542975602287537,9.977377974535356e-17,6.297696304727544e-17,3.9775227807248274e-17,-6.4605719008946964e-18,-1.7008252780147343e-17,-1.0740529653526426e-18,5.9331997516687165e-18,3.779895129796543e-17
799.4855,[M-H+HCOOH]-,-0.7176494127683153,-0.32048017409803464,-0.9357612089310904,-0.7884059482347568,0.11633175121924291,0.06850209377162073,1.0519278668785277,0.4259717995522394,0.4240998521996691,-0.3091186498684655,-0.4894302879956013,0.20689746613143364,0.24954564530300233,0.1620363076880963,0.1302795416543349,0.0025014340559739866,-0.027400747052740194,-0.0925398813943415,-0.12629179610351726,-0.05603531985431789,0.07643561585307768,0.028208388310551426,0.0636410918691697,-0.0050505631796467975,4.864678324994532e-17,1.0684980874573862e-16,3.813630244957974e-17,-6.023441153512035e-17,7.647742963482511e-17,2.4673719965274436e-17,1.3424196421787193e-16,-4.2529629142314975e-16
521.3857,[M-H+HCOOH]-,-0.7817157706774789,-0.01261466178376125,-1.6996665225008372,-0.8402235721962787,-0.125577563852493,-2.3466398151634706,1.5699807555988377,-1.7265006356456114,-2.1832435828962238,-0.28517441650180536,1.1125131658524905,0.2769685655060379,-0.001676799226251594,0.015676427263005794,-0.0678056886359246,-0.012671389478688923,-0.025113865621955233,-0.010036045898819453,-0.011252835471554387,-0.003908303743188449,0.058559945651790395,0.0022133213263622878,-0.0011508453185005753,0.000107968612218173,9.981719221480079e-17,5.860173295559893e-17,2.840499924183836e-18,-9.593668233302775e-18,9.149663345571497e-18,-3.147879371276589e-18,-9.953269445431386e-19,-3.0231767165290174e-18
1325.6394,[M-H]-,1.4404501410681225,0.7700329458309502,0.8727991416037011,0.23677043678732906,-1.4505758456294402,-0.022399701334358528,0.25893102079682684,-0.8736474209788267,0.5862238658060094,0.12084158124737851,-0.11879025855680032,0.20783401193029621,0.6403242456897037,0.02422169083797022,-0.31133976552422693,0.13046159652037145,-0.00021882037288032308,0.44476818705208226,0.006705877455382756,-0.08322435479580081,-0.004137003520721367,0.03762249768090969,0.00515039405117541,-0.03147667506456389,1.515831692120277e-16,-1.7001903750198807e-17,-8.585206507831879e-17,8.487631069667707e-17,-2.1406582000241232e-17,-5.3719487100815515e-17,-1.316237597333406e-16,-1.183290302561387e-16
1137.5745,[M-H+HCOOH]-,1.169054044344826,-0.9147679065859653,1.1272362123048894,0.9855594444354856,-0.15149638309714292,-2.141549502250816,-0.41316700122569544,1.3838111094539065,0.7147274111728902,-0.25085480811308325,0.765883190506327,0.062461300472000235,0.03406039384125142,-0.35172003441736044,0.07831270434969152,-0.5650707506536796,0.09278797394104671,-0.15832204515996162,0.05145671894804916,-0.19986761615558452,-0.0491279771886575,0.5100036546198299,0.05353831491261928,-0.16455182995307652,9.981719221480133e-17,5.860173295559915e-17,2.8404999241837367e-18,-9.593668233302852e-18,9.14966334557148e-18,-3.1478793712763638e-18,-9.953269445430823e-19,-3.02317671652914e-18
725.4475,[M-H+HCOOH]-,0.5058716943770172,-0.024826086989234795,-0.6016981406158757,-1.429954402215736,-0.8495249061414966,-0.3249680505757297,-0.08509125276253329,-0.20486146005192374,0.42048624921253086,-0.09624803144770269,-0.47493057820962625,0.0060646625959730974,-0.6827544955829439,0.27803728405335504,0.2266519661786267,0.237616460880885,0.023306301184234865,0.053680920649664704,0.08541153731840345,-0.1129053945856553,0.059179677199668004,0.06490436845842737,-0.020436843441603913,-0.017136986293860047,1.6340912278846736e-16,-6.758740000094268e-17,-2.7231235088978038e-17,-9.87245246237508e-18,9.16431999137733e-17,-4.495829680748016e-17,1.0329204287022956e-18,-6.664269280665273e-17
887.5001,[M-H+HCOOH]-,-0.06528633154196944,-3.0889753832624933,1.4427155247682308,-0.9080390510244565,-0.9006661437578933,0.5990383458578218,0.026945464939324527,-0.32892275111959746,-0.22209530626210017,0.02674479604467898,-0.04677087906066066,0.31740624543218204,-0.44071229937545675,0.10665127727151766,-0.03227635597601362,0.08139483521619473,-0.12023789630783367,-0.011987483117064237,-0.018704875122243947,-0.03413183871776778,-0.06809193750011379,0.06029712010226938,0.025917971455185814,-0.03631919664943152,-6.107715028794335e-17,3.6314817596005435e-16,2.9073814199764786e-16,4.836575209108959e-16,3.686011594569136e-16,9.609936912114293e-17,-6.586466947074123e-17,9.747028228449838e-17
799.4844,[M-H]-,-0.5506662233188078,0.08900612382796988,-0.7901261083737218,-0.07310890315877534,-0.08240623930612696,0.25587572501190203,-0.34324707487262274,0.15561778599067258,-0.05183249745435984,0.03241538074074517,0.3190153136320029,-0.018139657747729142,0.19949994206219573,0.30718192353748974,-0.04315659934350022,-0.03748673842839151,0.14648686054908489,-0.07770020930400824,0.0022498145984624724,-0.03767466817115782,-0.07939172267870628,-0.015446785498129743,0.029338345749683394,0.002175222375231759,9.41661330851293e-17,6.96639128852746e-17,3.9670778072067206e-17,-2.329671018003049e-17,-1.635482588765709e-17,-5.553245972575327e-17,7.016508927648499e-17,4.763907735758061e-17
829.4962,[M-H+HCOOH]-,-0.5506662233188078,0.08900612382796988,-0.7901261083737218,-0.07310890315877534,-0.08240623930612696,0.25587572501190203,-0.34324707487262274,0.15561778599067258,-0.05183249745435984,0.03241538074074517,0.3190153136320029,-0.018139657747729142,0.19949994206219573,0.30718192353748974,-0.04315659934350022,-0.03748673842839151,0.14648686054908489,-0.07770020930400824,0.0022498145984624724,-0.03767466817115782,-0.07939172267870628,-0.015446785498129743,0.029338345749683394,0.002175222375231759,9.416613308512948e-17,6.966391288527438e-17,3.9670778072066935e-17,-2.3296710180030537e-17,-1.635482588765705e-17,-5.553245972575252e-17,7.01650892764858e-17,4.763907735757868e-17
1255.6319,[M-H+HCOOH]-,-0.4858811583326049,0.42873467585913855,0.4166160361128812,0.4321918202266207,-0.08009833939913659,0.42153978550622956,1.0832384265713215,0.5583342945624888,0.0034616523989064634,-0.16401197724850794,0.021717350907976055,0.39685272317984,0.17703683804842096,-0.09150051882098752,0.17775600177812895,-0.21627069271874774,-0.2187074982780804,-0.49986321397581085,-0.20004698085953662,0.16594194969402806,-0.004171789947837044,-0.03706125920189271,0.05817943162464298,0.032949601145410984,7.161304640713267e-17,1.1628303754361344e-16,-1.328570922809056e-17,-7.310902642939435e-17,-7.525395395238206e-17,-1.1377609399563685e-16,-1.9712777122420397e-16,3.4013422750960413e-16
649.4339,[M-H+HCOOH]-,-0.5294014073829135,-0.04848190146473219,-1.4649774384439984,-0.525067213311097,0.007165158160735193,-0.37338305682338985,0.049386629905922984,-0.04840996024708382,0.07582324029771344,0.20474586723375374,-0.6352852801818617,-0.06988031208788378,0.026452680631635403,-0.856175079947828,0.08928462280139147,-0.013444082044138212,-0.09779230086323476,0.1092558107835768,0.058015571432545265,0.08360733100371917,-0.5766416913072171,-0.03435583028156216,0.012798589235845531,-0.0022143245438925657,9.981719221480137e-17,5.860173295559927e-17,2.8404999241838696e-18,-9.593668233302817e-18,9.149663345571468e-18,-3.147879371276599e-18,-9.953269445431773e-19,-3.023176716528984e-18
829.4942,[M-H+HCOOH]-,-0.5506662233188078,0.08900612382796988,-0.7901261083737218,-0.07310890315877534,-0.08240623930612696,0.25587572501190203,-0.34324707487262274,0.15561778599067258,-0.05183249745435984,0.03241538074074517,0.3190153136320029,-0.018139657747729142,0.19949994206219573,0.30718192353748974,-0.04315659934350022,-0.03748673842839151,0.14648686054908489,-0.07770020930400824,0.0022498145984624724,-0.03767466817115782,-0.07939172267870628,-0.015446785498129743,0.029338345749683394,0.002175222375231759,9.597908969675494e-17,6.596748643637932e-17,2.6738632159638494e-17,-1.338539954060112e-17,-3.0403441299037333e-17,-7.721387142015496e-17,-3.4020519035023622e-18,-1.7118731304683867e-17
961.5364,[M-H+HCOOH]-,-0.44920160626313216,0.5664172328424565,-0.07146979241777922,0.556169168544185,-0.07097827083435475,0.19187107459468683,0.08807127164152756,0.19586036134660517,-0.19785684490879307,-0.21409345087612894,0.11737492902844371,-0.4934110480734086,-0.17713762869679647,-0.024572047311622294,0.08757844319283287,0.00809296942095553,0.09563117258805709,0.08068981234624623,0.021943267850498882,-0.0015047047254899662,0.00725276511715834,-0.019576446158903086,0.002137471717591727,-0.007438275264172277,9.931504010674909e-17,5.55413601854983e-17,3.18017676661683e-17,-4.901209381175726e-17,1.3436339628291452e-17,9.370155760066467e-17,-1.1160399116794817e-17,-8.075741884648675e-17
1417.6842,[M-H+HCOOH]-,-0.44837561670282156,0.818661600882028,0.1984114505489379,0.967407177383287,-0.3679299222355816,-0.07369528011746702,0.25486211598458636,0.16452733000241992,-0.05630153403588129,0.48700391346052424,-0.14406365250663097,0.4105702238864783,-0.050260747765022984,0.1165856525167215,-0.09153662841820749,0.10150772666563453,-0.019810031633027088,0.21290799633750157,0.00470169606035703,0.018260857464938513,0.002005636667117574,0.01831622777542893,-0.0014513715663167451,-0.006542975602287548,9.97737797453244e-17,6.297696304731965e-17,3.977522780731429e-17,-6.460571900934715e-18,-1.7008252780178876e-17,-1.0740529653245837e-18,5.933199751715707e-18,3.779895129780338e-17
977.5328,[M-H+HCOOH]-,-0.5501367742534444,0.012418723461816607,-0.1634371074883315,-0.08966688027567273,0.14311054989461908,0.6934020998868462,0.8259676466771545,0.5878085706861267,-0.03952914032320204,-0.5243090418345906,0.2502131495812859,0.24200061304767506,0.29404225107020854,0.06519396312722543,-0.03614640471708216,-0.06459190198685537,-0.06775762868935721,-0.1022384113261839,0.3159094935121386,0.02192130810752719,-0.052113004707621716,0.021110025935371306,-0.41883964131955487,-0.05093207853847299,1.2558402191959295e-16,2.0267227447308366e-18,-1.6088821199538302e-16,-5.27215325307867e-17,7.235550023091527e-17,6.177643775483812e-17,-4.3267269282054384e-17,1.146612747479355e-16
1195.6111,[M-H+HCOOH]-,0.7376399488127275,0.7243887629679384,0.7506791044280962,-0.2093566337543578,-1.0459549967598762,0.028069641158879135,-0.05378069306973884,-0.07249896504167407,-0.0001519505882317554,0.048858641172254864,0.036217060693951045,0.1960199196443791,-0.7552633028375255,0.02450045754427132,0.2741284263024208,0.018844334106163412,-0.16800045004110528,-0.35364241193180457,0.011656352562384314,0.10907187496269072,-0.021427728601246795,-0.0003652790540168034,-0.025898503686130656,0.020863178031197787,1.6114857921174097e-16,-4.270255988188422e-17,-1.4391589423713327e-16,2.019669151988463e-17,5.501248257990473e-17,3.212888714983177e-17,-1.085642034038542e-17,-1.0325539181379242e-16
1191.6165,[M-H+HCOOH]-,0.682976756328071,0.7228757966607168,2.0528243505198134,-1.960202597919342,0.6145661929983874,-0.050048449694965566,0.2780624390338757,0.8783273086853061,-0.6064373936781754,-0.16968389515498106,-0.23312915701454007,-0.0908779000308444,0.29193217291753315,0.0052667750992672156,-0.15812677641543052,-0.10447934090030335,0.16051567318734566,0.31889398190661145,-0.06499658733686775,-0.01890972053648399,-0.0029838640577353882,-0.04578637897494709,0.036016193685379,0.0013595850219982942,1.2356524321391507e-16,2.6536494046660602e-17,-5.575579539852342e-17,-2.630398047947906e-19,4.0303805573502786e-17,1.5048139788196268e-16,2.631777104262724e-16,-6.273588333590538e-17
811.4842,[M-H+HCOOH]-,-0.4084092472765008,0.05066808036040812,-0.986246214944796,-0.0958208061049304,-0.004674852375886583,0.3803380481153312,-0.5165575497145846,0.18350607829633034,-0.20219989565451704,0.13906459073415844,0.1921404733452004,0.13396615119207572,0.22404785636216365,-0.5217125972310248,-0.15866178527865965,-0.09152484082438236,-0.05078592972072697,-0.01513667209751541,-0.04753198060078374,0.001544880124489112,0.16962315803901645,-0.006231753356577956,2.7861728271175126e-05,0.006559348224281563,1.440833898296766e-16,-1.92230648207314e-18,-9.466434078410292e-17,9.973344075103285e-17,7.159602586050817e-17,4.338585962712844e-18,-4.224061657923899e-18,1.9595694301356567e-17
1093.5771,[M-H+HCOOH]-,-0.674064396907653,0.8703982516781319,1.0381895271466486,0.23091705401176013,1.3845843306133372,-0.03794177250654125,-0.08632908139903915,-0.9085525689628791,0.6065807154174333,0.5028074315682947,0.2866277272927978,0.27729962271260356,-0.30963038121657444,-0.24641682525302908,0.25202839909411845,-0.033746399264482196,0.21448480409466184,-0.3350481371828414,-0.04503674502993885,0.03130215980357446,0.008053364159053188,0.06015388357320561,0.06651708581342088,0.11896851883712917,1.337178605285063e-16,1.2175044358654195e-17,5.4349531267289646e-17,5.968232140074289e-17,-1.447102038359275e-16,4.987124420797672e-17,1.367234960765063e-16,-3.462592610744792e-16
